0 0.4984 0.5016 0.0000 
1 0.3214 0.6786 0.0000 
2 0.2011 0.7989 0.0000 
3 0.1265 0.8735 0.0000 
4 0.0898 0.9102 0.0000 
5 0.0721 0.9279 0.0000 
6 0.0626 0.9374 0.0000 
7 0.0608 0.9392 0.0000 
8 0.0647 0.9353 0.0000 
9 0.0647 0.9353 0.0000 
10 0.0665 0.9335 0.0000 
11 0.0702 0.9298 0.0000 
12 0.0738 0.9262 0.0000 
13 0.0781 0.9219 0.0000 
14 0.0810 0.9190 0.0000 
15 0.0833 0.9167 0.0000 
16 0.0864 0.9136 0.0000 
17 0.0893 0.9107 0.0000 
18 0.0958 0.9042 0.0000 
19 0.0964 0.9036 0.0000 
20 0.0996 0.9004 0.0000 
21 0.1046 0.8954 0.0000 
22 0.1054 0.8946 0.0000 
23 0.1112 0.8888 0.0000 
24 0.1155 0.8845 0.0000 
25 0.1212 0.8788 0.0000 
26 0.1257 0.8743 0.0000 
27 0.1261 0.8739 0.0000 
28 0.1271 0.8729 0.0000 
29 0.1316 0.8684 0.0000 
30 0.1339 0.8661 0.0000 
31 0.1441 0.8559 0.0000 
32 0.1492 0.8508 0.0000 
33 0.1534 0.8466 0.0000 
34 0.1568 0.8432 0.0000 
35 0.1614 0.8386 0.0000 
36 0.1660 0.8340 0.0000 
37 0.1728 0.8272 0.0000 
38 0.1780 0.8220 0.0000 
39 0.1817 0.8183 0.0000 
40 0.1903 0.8097 0.0000 
41 0.1939 0.8061 0.0000 
42 0.1972 0.8028 0.0000 
43 0.2050 0.7950 0.0000 
44 0.2074 0.7926 0.0000 
45 0.2147 0.7853 0.0000 
46 0.2200 0.7800 0.0000 
47 0.2253 0.7747 0.0000 
48 0.2286 0.7714 0.0000 
49 0.2326 0.7674 0.0000 
50 0.2363 0.7637 0.0000 
51 0.2397 0.7603 0.0000 
52 0.2436 0.7564 0.0000 
53 0.2450 0.7550 0.0000 
54 0.2465 0.7535 0.0000 
55 0.2494 0.7506 0.0000 
56 0.2527 0.7473 0.0000 
57 0.2509 0.7491 0.0000 
58 0.2571 0.7429 0.0000 
59 0.2614 0.7386 0.0000 
60 0.2681 0.7319 0.0000 
61 0.2740 0.7260 0.0000 
62 0.2745 0.7255 0.0000 
63 0.2775 0.7225 0.0000 
64 0.2781 0.7219 0.0000 
65 0.2803 0.7197 0.0000 
66 0.2835 0.7165 0.0000 
67 0.2850 0.7150 0.0000 
68 0.2846 0.7154 0.0000 
69 0.2844 0.7156 0.0000 
70 0.2844 0.7156 0.0000 
71 0.2838 0.7162 0.0000 
72 0.2839 0.7161 0.0000 
73 0.2853 0.7147 0.0000 
74 0.2920 0.7080 0.0000 
75 0.2957 0.7043 0.0000 
76 0.2952 0.7048 0.0000 
77 0.3004 0.6996 0.0000 
78 0.3028 0.6972 0.0000 
79 0.3052 0.6948 0.0000 
80 0.3113 0.6887 0.0000 
81 0.3148 0.6852 0.0000 
82 0.3172 0.6828 0.0000 
83 0.3194 0.6806 0.0000 
84 0.3269 0.6731 0.0000 
85 0.3258 0.6742 0.0000 
86 0.3308 0.6692 0.0000 
87 0.3329 0.6671 0.0000 
88 0.3347 0.6653 0.0000 
89 0.3381 0.6619 0.0000 
90 0.3397 0.6603 0.0000 
91 0.3410 0.6590 0.0000 
92 0.3441 0.6559 0.0000 
93 0.3457 0.6543 0.0000 
94 0.3440 0.6560 0.0000 
95 0.3487 0.6513 0.0000 
96 0.3481 0.6519 0.0000 
97 0.3488 0.6512 0.0000 
98 0.3548 0.6452 0.0000 
99 0.3627 0.6373 0.0000 
100 0.3700 0.6300 0.0000 
101 0.3729 0.6271 0.0000 
102 0.3717 0.6283 0.0000 
103 0.3782 0.6218 0.0000 
104 0.3806 0.6194 0.0000 
105 0.3825 0.6175 0.0000 
106 0.3871 0.6129 0.0000 
107 0.3885 0.6115 0.0000 
108 0.3875 0.6125 0.0000 
109 0.3890 0.6110 0.0000 
110 0.3890 0.6110 0.0000 
111 0.3941 0.6059 0.0000 
112 0.3962 0.6038 0.0000 
113 0.3942 0.6058 0.0000 
114 0.3991 0.6009 0.0000 
115 0.3968 0.6032 0.0000 
116 0.3966 0.6034 0.0000 
