0 0.3331 0.3333 0.3335 
1 0.3915 0.4416 0.1669 
2 0.3530 0.5687 0.0783 
3 0.2847 0.6790 0.0363 
4 0.2176 0.7645 0.0178 
5 0.1653 0.8245 0.0103 
6 0.1269 0.8656 0.0075 
7 0.1012 0.8919 0.0069 
8 0.0817 0.9107 0.0076 
9 0.0666 0.9249 0.0085 
10 0.0565 0.9338 0.0096 
11 0.0493 0.9396 0.0111 
12 0.0433 0.9438 0.0129 
13 0.0384 0.9470 0.0146 
14 0.0345 0.9488 0.0167 
15 0.0307 0.9506 0.0187 
16 0.0279 0.9513 0.0208 
17 0.0253 0.9511 0.0236 
18 0.0231 0.9508 0.0262 
19 0.0210 0.9500 0.0290 
20 0.0192 0.9491 0.0317 
21 0.0174 0.9480 0.0346 
22 0.0158 0.9464 0.0378 
23 0.0139 0.9448 0.0413 
24 0.0127 0.9420 0.0453 
25 0.0111 0.9393 0.0496 
26 0.0102 0.9360 0.0538 
27 0.0092 0.9331 0.0576 
28 0.0084 0.9300 0.0615 
29 0.0077 0.9263 0.0660 
30 0.0072 0.9229 0.0699 
31 0.0065 0.9189 0.0747 
32 0.0060 0.9142 0.0798 
33 0.0057 0.9102 0.0842 
34 0.0054 0.9039 0.0907 
35 0.0051 0.8987 0.0962 
36 0.0046 0.8940 0.1014 
37 0.0043 0.8887 0.1070 
38 0.0039 0.8829 0.1131 
39 0.0037 0.8771 0.1192 
40 0.0034 0.8694 0.1272 
41 0.0028 0.8629 0.1343 
42 0.0026 0.8563 0.1412 
43 0.0022 0.8499 0.1479 
44 0.0022 0.8432 0.1546 
45 0.0020 0.8364 0.1616 
46 0.0019 0.8301 0.1680 
47 0.0018 0.8224 0.1758 
48 0.0017 0.8149 0.1835 
49 0.0016 0.8066 0.1917 
50 0.0014 0.7985 0.2000 
51 0.0013 0.7900 0.2087 
52 0.0011 0.7823 0.2166 
53 0.0011 0.7732 0.2256 
54 0.0011 0.7656 0.2333 
55 0.0011 0.7580 0.2408 
56 0.0013 0.7497 0.2490 
57 0.0014 0.7408 0.2578 
58 0.0014 0.7322 0.2664 
59 0.0014 0.7234 0.2751 
60 0.0015 0.7135 0.2850 
61 0.0016 0.7034 0.2950 
62 0.0016 0.6936 0.3048 
63 0.0017 0.6839 0.3145 
64 0.0018 0.6750 0.3232 
65 0.0019 0.6664 0.3317 
66 0.0022 0.6565 0.3414 
67 0.0022 0.6462 0.3516 
68 0.0023 0.6363 0.3614 
69 0.0024 0.6262 0.3714 
70 0.0026 0.6175 0.3799 
71 0.0026 0.6072 0.3902 
72 0.0027 0.5971 0.4002 
73 0.0027 0.5867 0.4105 
74 0.0029 0.5777 0.4194 
75 0.0029 0.5679 0.4292 
76 0.0029 0.5582 0.4389 
77 0.0031 0.5488 0.4481 
78 0.0033 0.5394 0.4573 
79 0.0035 0.5306 0.4659 
80 0.0038 0.5205 0.4757 
81 0.0042 0.5102 0.4856 
82 0.0044 0.5013 0.4943 
83 0.0046 0.4924 0.5030 
84 0.0047 0.4838 0.5115 
85 0.0049 0.4739 0.5212 
86 0.0052 0.4648 0.5300 
87 0.0055 0.4565 0.5380 
88 0.0056 0.4469 0.5474 
89 0.0059 0.4372 0.5569 
90 0.0063 0.4280 0.5656 
91 0.0068 0.4187 0.5745 
92 0.0072 0.4099 0.5830 
93 0.0074 0.4013 0.5913 
94 0.0080 0.3928 0.5992 
95 0.0085 0.3837 0.6078 
96 0.0091 0.3747 0.6162 
97 0.0094 0.3654 0.6252 
98 0.0097 0.3565 0.6338 
99 0.0102 0.3472 0.6426 
100 0.0107 0.3388 0.6505 
101 0.0112 0.3300 0.6588 
102 0.0114 0.3221 0.6665 
103 0.0122 0.3148 0.6730 
104 0.0126 0.3070 0.6803 
105 0.0130 0.3002 0.6868 
106 0.0138 0.2928 0.6933 
107 0.0141 0.2864 0.6995 
108 0.0146 0.2791 0.7063 
109 0.0151 0.2721 0.7127 
110 0.0157 0.2667 0.7177 
111 0.0161 0.2599 0.7240 
112 0.0166 0.2532 0.7302 
113 0.0171 0.2469 0.7360 
114 0.0179 0.2403 0.7418 
115 0.0185 0.2328 0.7486 
116 0.0198 0.2265 0.7537 
117 0.0212 0.2202 0.7586 
118 0.0226 0.2150 0.7624 
119 0.0238 0.2092 0.7671 
120 0.0248 0.2040 0.7712 
121 0.0258 0.1988 0.7755 
122 0.0267 0.1938 0.7795 
123 0.0275 0.1889 0.7836 
124 0.0283 0.1840 0.7877 
125 0.0294 0.1794 0.7912 
126 0.0302 0.1752 0.7946 
127 0.0312 0.1708 0.7980 
128 0.0325 0.1668 0.8007 
129 0.0337 0.1627 0.8036 
130 0.0349 0.1588 0.8063 
131 0.0363 0.1554 0.8083 
132 0.0372 0.1526 0.8102 
133 0.0384 0.1486 0.8130 
134 0.0391 0.1451 0.8158 
135 0.0403 0.1412 0.8185 
136 0.0413 0.1381 0.8206 
137 0.0424 0.1347 0.8229 
138 0.0431 0.1325 0.8244 
139 0.0440 0.1303 0.8258 
140 0.0450 0.1279 0.8271 
141 0.0459 0.1259 0.8282 
142 0.0469 0.1239 0.8292 
143 0.0478 0.1219 0.8302 
144 0.0490 0.1199 0.8311 
145 0.0500 0.1177 0.8323 
146 0.0516 0.1150 0.8334 
147 0.0523 0.1133 0.8344 
148 0.0536 0.1115 0.8349 
149 0.0549 0.1098 0.8353 
150 0.0559 0.1082 0.8359 
151 0.0568 0.1074 0.8358 
152 0.0579 0.1065 0.8356 
153 0.0589 0.1054 0.8357 
154 0.0600 0.1045 0.8356 
155 0.0615 0.1034 0.8352 
156 0.0627 0.1017 0.8355 
157 0.0643 0.1008 0.8349 
158 0.0658 0.0996 0.8346 
159 0.0665 0.0993 0.8342 
160 0.0678 0.0989 0.8333 
161 0.0689 0.0984 0.8326 
162 0.0701 0.0973 0.8326 
163 0.0714 0.0974 0.8312 
164 0.0725 0.0974 0.8301 
165 0.0739 0.0974 0.8288 
166 0.0753 0.0968 0.8279 
167 0.0766 0.0968 0.8267 
168 0.0781 0.0962 0.8257 
169 0.0795 0.0956 0.8249 
170 0.0805 0.0957 0.8237 
171 0.0820 0.0951 0.8229 
172 0.0828 0.0954 0.8218 
173 0.0840 0.0946 0.8214 
174 0.0849 0.0953 0.8198 
175 0.0856 0.0953 0.8191 
176 0.0864 0.0951 0.8185 
177 0.0869 0.0949 0.8182 
178 0.0867 0.0961 0.8172 
179 0.0868 0.0967 0.8165 
180 0.0873 0.0967 0.8160 
181 0.0878 0.0968 0.8154 
182 0.0889 0.0967 0.8145 
183 0.0893 0.0968 0.8139 
184 0.0898 0.0968 0.8134 
185 0.0904 0.0968 0.8128 
186 0.0908 0.0967 0.8124 
187 0.0909 0.0973 0.8119 
188 0.0909 0.0974 0.8117 
189 0.0915 0.0977 0.8108 
190 0.0913 0.0985 0.8103 
191 0.0908 0.0992 0.8100 
192 0.0908 0.0995 0.8097 
193 0.0905 0.1000 0.8095 
194 0.0900 0.1004 0.8095 
195 0.0896 0.1014 0.8090 
196 0.0885 0.1019 0.8097 
197 0.0879 0.1022 0.8099 
198 0.0873 0.1026 0.8101 
199 0.0866 0.1031 0.8103 
200 0.0862 0.1031 0.8107 
201 0.0858 0.1032 0.8109 
202 0.0856 0.1036 0.8107 
203 0.0848 0.1042 0.8111 
204 0.0835 0.1049 0.8116 
205 0.0827 0.1053 0.8120 
206 0.0816 0.1058 0.8125 
207 0.0808 0.1060 0.8132 
208 0.0799 0.1064 0.8137 
209 0.0787 0.1070 0.8143 
210 0.0779 0.1074 0.8147 
211 0.0769 0.1080 0.8151 
212 0.0760 0.1084 0.8156 
213 0.0754 0.1084 0.8162 
214 0.0742 0.1091 0.8167 
215 0.0728 0.1099 0.8173 
216 0.0715 0.1106 0.8179 
217 0.0705 0.1109 0.8186 
218 0.0694 0.1119 0.8187 
219 0.0683 0.1122 0.8195 
220 0.0677 0.1127 0.8197 
221 0.0666 0.1134 0.8200 
222 0.0657 0.1137 0.8205 
223 0.0651 0.1136 0.8212 
224 0.0642 0.1145 0.8213 
225 0.0633 0.1153 0.8214 
226 0.0620 0.1163 0.8217 
227 0.0606 0.1174 0.8221 
228 0.0596 0.1179 0.8225 
229 0.0584 0.1186 0.8229 
230 0.0572 0.1191 0.8237 
231 0.0561 0.1196 0.8243 
232 0.0553 0.1201 0.8246 
233 0.0539 0.1212 0.8249 
234 0.0529 0.1216 0.8255 
235 0.0516 0.1227 0.8257 
236 0.0507 0.1229 0.8264 
237 0.0497 0.1235 0.8268 
238 0.0486 0.1244 0.8270 
239 0.0475 0.1253 0.8272 
240 0.0460 0.1267 0.8273 
241 0.0451 0.1274 0.8275 
242 0.0443 0.1279 0.8278 
243 0.0430 0.1288 0.8281 
244 0.0421 0.1291 0.8287 
245 0.0411 0.1297 0.8292 
246 0.0402 0.1305 0.8293 
247 0.0393 0.1310 0.8296 
248 0.0386 0.1316 0.8298 
249 0.0384 0.1318 0.8299 
250 0.0378 0.1321 0.8301 
251 0.0365 0.1332 0.8302 
252 0.0356 0.1340 0.8305 
253 0.0343 0.1351 0.8306 
254 0.0341 0.1351 0.8308 
255 0.0331 0.1358 0.8311 
256 0.0322 0.1366 0.8312 
257 0.0319 0.1369 0.8312 
258 0.0316 0.1373 0.8310 
259 0.0313 0.1376 0.8310 
260 0.0311 0.1376 0.8313 
261 0.0307 0.1380 0.8313 
262 0.0303 0.1381 0.8316 
263 0.0298 0.1388 0.8314 
264 0.0296 0.1393 0.8312 
265 0.0291 0.1401 0.8309 
266 0.0291 0.1404 0.8305 
267 0.0291 0.1402 0.8306 
268 0.0290 0.1402 0.8309 
269 0.0291 0.1404 0.8305 
270 0.0292 0.1408 0.8300 
271 0.0297 0.1407 0.8296 
272 0.0295 0.1409 0.8296 
273 0.0296 0.1413 0.8290 
274 0.0299 0.1415 0.8286 
275 0.0300 0.1419 0.8281 
276 0.0305 0.1422 0.8273 
277 0.0306 0.1425 0.8269 
278 0.0304 0.1427 0.8269 
279 0.0300 0.1429 0.8271 
280 0.0292 0.1438 0.8270 
281 0.0292 0.1440 0.8269 
282 0.0287 0.1441 0.8272 
283 0.0286 0.1442 0.8272 
284 0.0282 0.1447 0.8271 
285 0.0279 0.1447 0.8274 
286 0.0274 0.1451 0.8275 
287 0.0267 0.1457 0.8276 
288 0.0262 0.1464 0.8273 
289 0.0257 0.1470 0.8273 
290 0.0253 0.1475 0.8272 
291 0.0244 0.1486 0.8269 
292 0.0232 0.1497 0.8271 
293 0.0221 0.1506 0.8273 
294 0.0210 0.1515 0.8276 
295 0.0199 0.1520 0.8280 
296 0.0187 0.1528 0.8285 
297 0.0177 0.1531 0.8292 
298 0.0172 0.1529 0.8298 
299 0.0161 0.1529 0.8310 
300 0.0157 0.1526 0.8317 
301 0.0151 0.1524 0.8325 
302 0.0144 0.1523 0.8333 
303 0.0139 0.1518 0.8343 
304 0.0136 0.1509 0.8355 
305 0.0131 0.1508 0.8361 
306 0.0123 0.1509 0.8368 
307 0.0116 0.1507 0.8376 
308 0.0111 0.1511 0.8378 
309 0.0104 0.1506 0.8391 
310 0.0098 0.1503 0.8399 
311 0.0097 0.1497 0.8406 
312 0.0093 0.1491 0.8416 
313 0.0093 0.1482 0.8425 
314 0.0089 0.1473 0.8438 
315 0.0087 0.1464 0.8449 
316 0.0087 0.1454 0.8459 
