0 0.4993 0.5007 0.0000 
1 0.3144 0.6856 0.0000 
2 0.1904 0.8096 0.0000 
3 0.1176 0.8824 0.0000 
4 0.0767 0.9233 0.0000 
5 0.0556 0.9444 0.0000 
6 0.0441 0.9559 0.0000 
7 0.0384 0.9616 0.0000 
8 0.0352 0.9648 0.0000 
9 0.0334 0.9666 0.0000 
10 0.0326 0.9674 0.0000 
11 0.0319 0.9681 0.0000 
12 0.0315 0.9685 0.0000 
13 0.0312 0.9688 0.0000 
14 0.0314 0.9686 0.0000 
15 0.0316 0.9684 0.0000 
16 0.0321 0.9679 0.0000 
17 0.0323 0.9677 0.0000 
18 0.0325 0.9675 0.0000 
19 0.0328 0.9672 0.0000 
20 0.0332 0.9668 0.0000 
21 0.0336 0.9664 0.0000 
22 0.0342 0.9658 0.0000 
23 0.0349 0.9651 0.0000 
24 0.0356 0.9644 0.0000 
25 0.0364 0.9636 0.0000 
26 0.0370 0.9630 0.0000 
27 0.0378 0.9622 0.0000 
28 0.0382 0.9618 0.0000 
29 0.0390 0.9610 0.0000 
30 0.0398 0.9602 0.0000 
31 0.0404 0.9596 0.0000 
32 0.0408 0.9592 0.0000 
33 0.0413 0.9587 0.0000 
34 0.0421 0.9579 0.0000 
35 0.0426 0.9574 0.0000 
36 0.0434 0.9566 0.0000 
37 0.0442 0.9558 0.0000 
38 0.0443 0.9557 0.0000 
39 0.0449 0.9551 0.0000 
40 0.0455 0.9545 0.0000 
41 0.0464 0.9536 0.0000 
42 0.0468 0.9532 0.0000 
43 0.0477 0.9523 0.0000 
44 0.0480 0.9520 0.0000 
45 0.0489 0.9511 0.0000 
46 0.0497 0.9503 0.0000 
47 0.0503 0.9497 0.0000 
48 0.0509 0.9491 0.0000 
49 0.0511 0.9489 0.0000 
50 0.0516 0.9484 0.0000 
51 0.0517 0.9483 0.0000 
52 0.0519 0.9481 0.0000 
53 0.0529 0.9471 0.0000 
54 0.0533 0.9467 0.0000 
55 0.0540 0.9460 0.0000 
56 0.0550 0.9450 0.0000 
57 0.0557 0.9443 0.0000 
58 0.0558 0.9442 0.0000 
59 0.0563 0.9437 0.0000 
60 0.0571 0.9429 0.0000 
61 0.0575 0.9425 0.0000 
62 0.0582 0.9418 0.0000 
63 0.0588 0.9412 0.0000 
64 0.0593 0.9407 0.0000 
65 0.0599 0.9401 0.0000 
66 0.0603 0.9397 0.0000 
67 0.0611 0.9389 0.0000 
68 0.0615 0.9385 0.0000 
69 0.0623 0.9377 0.0000 
70 0.0625 0.9375 0.0000 
71 0.0633 0.9367 0.0000 
72 0.0630 0.9370 0.0000 
73 0.0635 0.9365 0.0000 
74 0.0636 0.9364 0.0000 
75 0.0643 0.9357 0.0000 
76 0.0647 0.9353 0.0000 
77 0.0647 0.9353 0.0000 
78 0.0651 0.9349 0.0000 
79 0.0656 0.9344 0.0000 
80 0.0660 0.9340 0.0000 
81 0.0667 0.9333 0.0000 
82 0.0672 0.9328 0.0000 
83 0.0677 0.9323 0.0000 
84 0.0681 0.9319 0.0000 
85 0.0687 0.9313 0.0000 
86 0.0693 0.9307 0.0000 
87 0.0695 0.9305 0.0000 
88 0.0693 0.9307 0.0000 
89 0.0689 0.9311 0.0000 
90 0.0694 0.9306 0.0000 
91 0.0697 0.9303 0.0000 
92 0.0706 0.9294 0.0000 
93 0.0712 0.9288 0.0000 
94 0.0718 0.9282 0.0000 
95 0.0718 0.9282 0.0000 
96 0.0723 0.9277 0.0000 
97 0.0727 0.9273 0.0000 
98 0.0732 0.9268 0.0000 
99 0.0731 0.9269 0.0000 
100 0.0732 0.9268 0.0000 
101 0.0734 0.9266 0.0000 
102 0.0736 0.9264 0.0000 
103 0.0739 0.9261 0.0000 
