0 0.5008 0.4992 0.0000 
1 0.3121 0.6879 0.0000 
2 0.1862 0.8138 0.0000 
3 0.1082 0.8918 0.0000 
4 0.0673 0.9327 0.0000 
5 0.0467 0.9533 0.0000 
6 0.0341 0.9659 0.0000 
7 0.0279 0.9721 0.0000 
8 0.0255 0.9745 0.0000 
9 0.0225 0.9775 0.0000 
10 0.0220 0.9780 0.0000 
11 0.0207 0.9793 0.0000 
12 0.0206 0.9794 0.0000 
13 0.0197 0.9803 0.0000 
14 0.0203 0.9797 0.0000 
15 0.0216 0.9784 0.0000 
16 0.0212 0.9788 0.0000 
17 0.0207 0.9793 0.0000 
18 0.0217 0.9783 0.0000 
19 0.0214 0.9786 0.0000 
20 0.0218 0.9782 0.0000 
21 0.0216 0.9784 0.0000 
22 0.0203 0.9797 0.0000 
23 0.0213 0.9787 0.0000 
24 0.0213 0.9787 0.0000 
25 0.0211 0.9789 0.0000 
26 0.0207 0.9793 0.0000 
27 0.0207 0.9793 0.0000 
28 0.0199 0.9801 0.0000 
29 0.0210 0.9790 0.0000 
30 0.0217 0.9783 0.0000 
31 0.0224 0.9776 0.0000 
32 0.0229 0.9771 0.0000 
33 0.0237 0.9763 0.0000 
34 0.0253 0.9747 0.0000 
35 0.0250 0.9750 0.0000 
36 0.0262 0.9738 0.0000 
37 0.0261 0.9739 0.0000 
38 0.0273 0.9727 0.0000 
39 0.0269 0.9731 0.0000 
40 0.0295 0.9705 0.0000 
41 0.0287 0.9713 0.0000 
42 0.0298 0.9702 0.0000 
43 0.0298 0.9702 0.0000 
44 0.0300 0.9700 0.0000 
45 0.0293 0.9707 0.0000 
46 0.0289 0.9711 0.0000 
47 0.0288 0.9712 0.0000 
48 0.0287 0.9713 0.0000 
49 0.0276 0.9724 0.0000 
50 0.0282 0.9718 0.0000 
51 0.0280 0.9720 0.0000 
52 0.0275 0.9725 0.0000 
53 0.0281 0.9719 0.0000 
54 0.0270 0.9730 0.0000 
55 0.0264 0.9736 0.0000 
56 0.0263 0.9737 0.0000 
57 0.0247 0.9753 0.0000 
58 0.0250 0.9750 0.0000 
59 0.0249 0.9751 0.0000 
60 0.0258 0.9742 0.0000 
61 0.0266 0.9734 0.0000 
62 0.0281 0.9719 0.0000 
63 0.0283 0.9717 0.0000 
64 0.0294 0.9706 0.0000 
65 0.0301 0.9699 0.0000 
66 0.0299 0.9701 0.0000 
67 0.0300 0.9700 0.0000 
68 0.0314 0.9686 0.0000 
69 0.0325 0.9675 0.0000 
70 0.0338 0.9662 0.0000 
71 0.0332 0.9668 0.0000 
72 0.0345 0.9655 0.0000 
73 0.0349 0.9651 0.0000 
74 0.0358 0.9642 0.0000 
75 0.0366 0.9634 0.0000 
76 0.0367 0.9633 0.0000 
77 0.0372 0.9628 0.0000 
78 0.0370 0.9630 0.0000 
79 0.0375 0.9625 0.0000 
80 0.0387 0.9613 0.0000 
81 0.0389 0.9611 0.0000 
82 0.0403 0.9597 0.0000 
83 0.0406 0.9594 0.0000 
84 0.0411 0.9589 0.0000 
85 0.0412 0.9588 0.0000 
86 0.0404 0.9596 0.0000 
87 0.0419 0.9581 0.0000 
88 0.0412 0.9588 0.0000 
89 0.0411 0.9589 0.0000 
90 0.0403 0.9597 0.0000 
91 0.0409 0.9591 0.0000 
92 0.0401 0.9599 0.0000 
93 0.0390 0.9610 0.0000 
94 0.0377 0.9623 0.0000 
95 0.0381 0.9619 0.0000 
96 0.0391 0.9609 0.0000 
97 0.0398 0.9602 0.0000 
98 0.0397 0.9603 0.0000 
99 0.0402 0.9598 0.0000 
100 0.0403 0.9597 0.0000 
101 0.0400 0.9600 0.0000 
102 0.0387 0.9613 0.0000 
103 0.0392 0.9608 0.0000 
104 0.0389 0.9611 0.0000 
105 0.0403 0.9597 0.0000 
106 0.0406 0.9594 0.0000 
107 0.0398 0.9602 0.0000 
108 0.0407 0.9593 0.0000 
109 0.0404 0.9596 0.0000 
110 0.0406 0.9594 0.0000 
111 0.0420 0.9580 0.0000 
112 0.0423 0.9577 0.0000 
113 0.0422 0.9578 0.0000 
114 0.0424 0.9576 0.0000 
115 0.0413 0.9587 0.0000 
116 0.0431 0.9569 0.0000 
117 0.0426 0.9574 0.0000 
118 0.0429 0.9571 0.0000 
119 0.0427 0.9573 0.0000 
120 0.0438 0.9562 0.0000 
121 0.0457 0.9543 0.0000 
122 0.0463 0.9537 0.0000 
123 0.0454 0.9546 0.0000 
124 0.0443 0.9557 0.0000 
125 0.0432 0.9568 0.0000 
126 0.0449 0.9551 0.0000 
127 0.0443 0.9557 0.0000 
128 0.0439 0.9561 0.0000 
129 0.0429 0.9571 0.0000 
130 0.0449 0.9551 0.0000 
131 0.0460 0.9540 0.0000 
132 0.0479 0.9521 0.0000 
133 0.0495 0.9505 0.0000 
134 0.0495 0.9505 0.0000 
135 0.0487 0.9513 0.0000 
136 0.0473 0.9527 0.0000 
137 0.0479 0.9521 0.0000 
138 0.0474 0.9526 0.0000 
139 0.0477 0.9523 0.0000 
140 0.0495 0.9505 0.0000 
141 0.0504 0.9496 0.0000 
142 0.0502 0.9498 0.0000 
143 0.0491 0.9509 0.0000 
144 0.0488 0.9512 0.0000 
145 0.0489 0.9511 0.0000 
146 0.0501 0.9499 0.0000 
147 0.0481 0.9519 0.0000 
148 0.0474 0.9526 0.0000 
149 0.0483 0.9517 0.0000 
150 0.0483 0.9517 0.0000 
151 0.0487 0.9513 0.0000 
152 0.0492 0.9508 0.0000 
153 0.0491 0.9509 0.0000 
154 0.0496 0.9504 0.0000 
155 0.0508 0.9492 0.0000 
156 0.0513 0.9487 0.0000 
157 0.0540 0.9460 0.0000 
158 0.0545 0.9455 0.0000 
159 0.0559 0.9441 0.0000 
160 0.0550 0.9450 0.0000 
161 0.0547 0.9453 0.0000 
162 0.0552 0.9448 0.0000 
163 0.0540 0.9460 0.0000 
164 0.0547 0.9453 0.0000 
165 0.0547 0.9453 0.0000 
166 0.0537 0.9463 0.0000 
167 0.0556 0.9444 0.0000 
168 0.0572 0.9428 0.0000 
169 0.0578 0.9422 0.0000 
170 0.0579 0.9421 0.0000 
171 0.0580 0.9420 0.0000 
172 0.0584 0.9416 0.0000 
173 0.0577 0.9423 0.0000 
174 0.0575 0.9425 0.0000 
175 0.0569 0.9431 0.0000 
176 0.0554 0.9446 0.0000 
177 0.0550 0.9450 0.0000 
178 0.0559 0.9441 0.0000 
179 0.0561 0.9439 0.0000 
180 0.0556 0.9444 0.0000 
181 0.0570 0.9430 0.0000 
182 0.0564 0.9436 0.0000 
183 0.0593 0.9407 0.0000 
184 0.0588 0.9412 0.0000 
185 0.0594 0.9406 0.0000 
186 0.0598 0.9402 0.0000 
187 0.0612 0.9388 0.0000 
188 0.0622 0.9378 0.0000 
189 0.0631 0.9369 0.0000 
190 0.0628 0.9372 0.0000 
